Tweet_index	Label	Tweet_text
400289	0	 @ username @ : tag a teammate who is so bad, he runs the line every week.  i am sorry to say it is  @ username @ 
400290	0	@ username @ easiest cl group with two rubbish teams but we won only  number  cl game - even that lucky last minute pen#not good enough#gutted
400291	1	no one up? okay cool # not *
400292	0	# np * # now playing * # now listening * # music * # do not * let her pull you down by # new * found glory from the # album * # not * with...
400293	1	here we go again, thanks to all that claim to cover wvhs hoop # not highlanders * beat parkersburg  number - number  on last second shot by @ username @
400294	0	long day and its not going to be possible without my good friend # coffee *
400295	1	just loveeee driving upstate in the snow # not *
400296	0	if you know people who could talk power-dressing and social media marketing, please let me know. thanks
400297	1	i love getting up at  number   number  so i can wait on other ppl! # sarcasm *
400298	0	faux leather size zipper sleeveless scoop back midi dress size:s, m, l price:$ number . number  leave email for... 
400299	1	and as much as i want to connect .. i like only the people who do not want to .. # irony * # why * oh why?
400300	0	 @ username @  i saw a leaf blowing in the breeze. you could yell at that if you wanted to?
400301	1	@ username @ hold on a minute. are you saying all blonde white women look the same?? # sarcasm *
400302	1	@ username @ gotta love those racially based awards! # not *
400303	0	the best love is the kind that awakens the soul, and makes us reach for more...💖
400304	1	clashupdate # not *
400305	0	 @ username @ : super junior's henry asks sasaeng fans to let him sleep    aw henry oppa >^<
400306	0	i have officially surrounded myself with the most amazing people 😊
400307	0	@ username @ @ username @ republicans suck more at identifying # irony * than alanis morissette.
400308	1	that is always the solution..... # not * does not fix anything!
400309	0	name an # excuse * that people use # not * to # workout * ...
400310	1	@ username @ @ username @ @ username @ @ username @ @ username @ @ username @  left regressives  is that not a label # irony *
400311	0	@ username @ but you cannot expect us to hire one in only  number  weeks. who moves that quickly on a coaching search? # sarcasm *
400312	1	a # celebrity * is a person who is known for his well-knownness. # fact * # team follow back * # irony *
400313	1	is there a basketball game on today? i am not really sure. # espn * seems to not be promoting anything about it. # sarcasm *
400314	0	@ username @ @ username @ @ username @ we agree # nhs england * needs to # publish * # a and e * figures over # holiday period * # sarcasm * from # jeremy hunt *
400315	0	if you have got the world on a string, you should give me some of that string, think of all the cool applications. # what ami doing *
400316	0	christmas this christmas that foh its just a day people !! get a grip and sit down nd chow some mopani worms
400317	0	# warn * them that your degree of # sarcasm * depends on them in this # funny * tank top! order now at !
400318	0	the # gophers * am not nervous. # sammy commentary * # gophers *
400319	0	bitches be like ..... # more * # appointments * # please * # not crazy enough * .... yet @ orthodontist
400320	1	i am so glad that i woke up early for this office visit to have to the mother not show up! # not *
400321	0	# science * of the # garden of eden * - # eden * # ken th ov in d * # christian * # jesus * # christ * # c *
400322	0	sickens me that killing innocent black men & children has become such a lucrative career in america. # mike brown * # tray von martin * # eric garner *
400323	0	 number km into the # rapha * # festive  number  * and we stop off for a coffee# number ... toes are coming back to life @ username @
400324	0	 @ username @  you do really need to get a wee bit more lol
400325	0	@ username @ so if they undo the affordable care act, and i should expect my insurance to decline  number %? # not * # going to * # happen *
400326	0	@ username @ @ username @ # not * sure who will take it home?
400327	1	i actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. today's going to be a good one... # not *
400328	1	do not you just love those people who will not shut up in class then hold everyone back by asking the teacher to repeat answers? # sarcasm *
400329	1	@ username @ oh, believe me. i agree totally. my tweet was pure # sarcasm * we need more # guns * not less. santa is bringing me one. #  number  a *
400330	0	the # congressional * # report * on # torture * # confirms * that # al qaeda * was # not * # involved * in the # attacks * of # september *  number  
400331	0	# sarcasm * makes you mentally stronger. which is very effective when dealing with emotional # stress * and # fu st ration fun fact * # what if i say *
400332	1	also it is funny how things at work get done when i am on my off week # sarcasm *
400333	0	 @ username @  is this a new/recent release?
400334	1	when i am lacking inspiration i resort to scribbling angry/pretty things. great start to the week! # sarcasm *
400335	0	also it is amazing how a shower and taco bell can make you feel like a new person.  @ username @ 
400336	0	visit # t ripple beam * # music * # promotions * @ # michigan *
400337	0	'nuff # bob * # couldn  number  t * # not * # repin * # ross * # tattoo please * rt:
400338	0	happy birthday becca. i just looked through all of my pictures which you know is a ton and found my... 
400339	0	have you lost your zing? working too hard? check out my latest quickie:  #dreamagain # habitually * # internet market newbie *
400340	0	heartless sanghi # sarcasm * @ username @ : # india with pakistan * because a dumb nation deserves to be taken for a ride again and again. # lakh vi *
400341	1	i guess waking up every couple hours is cool  #not
400342	0	# is * # there * # too * # much * to # do * or # are * # you * # not * # delegating * # enough * ?
400343	1	@ username @ , @ username @ told to stop work under crew contracts # irony *
400344	0	i need to get out of this car before i kill my dad.
400345	0	everytime i try to like chris brown he does something to royally eff that up. dude is a chronic loose cannon # chris brown * # kar rue che *
400346	0	# bedroom * # decoration * done lol # upstairs * just needs a hoover... # christmas * 🎅 # decorations * # downstairs * # now * xxx
400347	1	look good feel good! # not * # team no sleep * # can to pen eyes *
400348	0	how much did it cost to build # my gov * # medicare * i see this way too often...
400349	0	that sad moment you realize you are past the point of having all those presents under the tree. i want to move back in.
400350	0	so i may have had a  few  empties to recycle... ♻♻  i ❤ # craft beer *
400351	1	@ username @ @ username @ @ username @ @ username @ @ username @ @ username @ yet in ferguson, mo the mayor and gov are dems. # irony *
400352	1	abnormal professor walks in with the finals in a zoloft bag # irony * # psych humor *
400353	0	 @ username @  in hereford but cannot leave bambino alone!
400354	1	@ username @ skiing in regents park much # not *
400355	0	rejoice in knowing he is now in his new place...#not easy
400356	0	when  make dua for me bro  turns into an hour long conversation
400357	0	@ username @ @ username @ a thief, a liar, a vote rigger, mocks those who use food banks and an online bully # irony *
400358	0	what the hell has happened to shahid afridi in last couple of days? left alone more bouncers than played, got a review right. # pak v nz *
400359	1	sub is making class go by so slow that i feel like i am losing brain cells. # irony * # substitute * # move it along *
